chunk,start,end,n_bg,cut,bg_accept,bg_reject,tt_eff,aa_eff,sig_eff_combined,tt_min,aa_min,tt_eff_avg,aa_eff_avg,n_tt_eff,n_aa_eff
171,8550000,8600000,50000,138.0,0.00254,0.99746,99.60501325202026,41.3801736555843,70.49259345380227,0.0,0.0,,,,
172,8600000,8650000,50000,138.5,0.0025,0.9975,99.59606069653567,41.17698283400399,70.38652176526983,0.0,0.0,,,,
173,8650000,8700000,50000,135.0,0.00254,0.99746,99.6508055733239,42.65601245269464,71.15340901300927,0.0,0.0,,,,
174,8700000,8750000,50000,130.0,0.00258,0.99742,99.71226486672555,44.847933440492305,72.28009915360893,0.0,0.0,,,,
175,8750000,8800000,50000,132.0,0.0025,0.9975,99.68957013857214,43.94863263462299,71.81910138659757,0.0,0.0,,,,
176,8800000,8850000,50000,128.0,0.0025,0.9975,99.73415386488534,45.756033134617546,72.74509349975145,0.0,0.0,,,,
177,8850000,8900000,50000,132.5,0.00254,0.99746,99.68370621472972,43.73691505535135,71.71031063504054,0.0,0.0,,,,
178,8900000,8950000,50000,130.0,0.0025,0.9975,99.71226486672555,44.847933440492305,72.28009915360893,0.0,0.0,,,,
179,8950000,9000000,50000,126.5,0.00256,0.99744,99.74901510698976,46.43218687750133,73.09060099224554,0.0,0.0,,,,
180,9000000,9050000,50000,132.5,0.0025,0.9975,99.68370621472972,43.73691505535135,71.71031063504054,0.0,0.0,,,,
181,9050000,9100000,50000,130.5,0.0025,0.9975,99.70684857065737,44.622881463554464,72.16486501710591,0.0,0.0,,,,
182,9100000,9150000,50000,126.5,0.0025,0.9975,99.74901510698976,46.43218687750133,73.09060099224554,0.0,0.0,,,,
183,9150000,9200000,50000,117.5,0.00252,0.99748,99.82887190191222,50.75743007151591,75.29315098671407,0.0,0.0,,,,
184,9200000,9250000,50000,114.0,0.00256,0.99744,99.85152186728821,52.52092684041901,76.18622435385362,0.0,0.0,,,,
185,9250000,9300000,50000,122.0,0.0025,0.9975,99.7907340155479,48.54881840908843,74.16977621231817,0.0,0.0,,,,
186,9300000,9350000,50000,125.5,0.00254,0.99746,99.7586838669131,46.89988860788888,73.32928623740099,0.0,0.0,,,,
187,9350000,9400000,50000,118.5,0.00254,0.99746,99.82153080641487,50.25934042807952,75.0404356172472,0.0,0.0,,,,
188,9400000,9450000,50000,108.0,0.00258,0.99742,99.88545205257478,55.60334974583005,77.74440089920242,0.0,0.0,,,,
189,9450000,9500000,50000,116.0,0.00252,0.99748,99.83876447572268,51.50905469098667,75.67390958335469,0.0,0.0,,,,
190,9500000,9550000,50000,118.0,0.00254,0.99746,99.82578327027004,50.503895095481546,75.1648391828758,0.0,0.0,,,,
191,9550000,9600000,50000,109.0,0.0025,0.9975,99.87936431484526,55.085666701741275,77.48251550829326,0.0,0.0,,,,
192,9600000,9650000,50000,109.5,0.00252,0.99748,99.87681283653215,54.827868346861244,77.3523405916967,0.0,0.0,,,,
193,9650000,9700000,50000,100.5,0.0025,0.9975,99.91857650786773,59.55123855690976,79.73490753238875,0.0,0.0,,,,
194,9700000,9750000,50000,93.5,0.00252,0.99748,99.94149504990826,63.31534852668512,81.62842178829669,0.0,0.0,,,,
195,9750000,9794099,44099,79.0,0.002494387627837366,0.9975056123721626,99.97090419467511,71.13783231677449,85.5543682557248,0.0,0.0,,,,
AVG_FINITE,,,,nan,nan,nan,nan,nan,nan,nan,nan,97.174710746358,28.927849264399615,196,196
